,equipment,model,manufacturer,losses_total,abandoned,abandoned and destroyed,captured,captured and destroyed,damaged,damaged and abandoned,damaged and captured,damaged beyond economical repair,destroyed,sunk,lost_by
176,Engineering Vehicles And Equipment,Ural-4320 with EOV-3521 excavator,Russia,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
177,Engineering Vehicles And Equipment,ED2x30-T400-3RA mobile generator,Russia,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
178,Engineering Vehicles And Equipment,Mobile generator for Podlet-K1 low-altitude S-band surveillance radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
179,Engineering Vehicles And Equipment,MTO-UB1 maintenance vehicle,Russia,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
180,Engineering Vehicles And Equipment,MTO-UB2 maintenance vehicle,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
181,Engineering Vehicles And Equipment,MTO-AT mobile workshop,Russia,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
182,Engineering Vehicles And Equipment,MTO-AG-3M mobile workshop,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
183,Engineering Vehicles And Equipment,ARS-14 decontamination and degassing vehicle,Russia,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
184,Engineering Vehicles And Equipment,Uran-6 mine-clearing robotic system,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
185,Engineering Vehicles And Equipment,ISDM Zemledeliye remote mine-laying system,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
186,Engineering Vehicles And Equipment,ZiL-131 UMZ mine laying vehicle,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
187,Engineering Vehicles And Equipment,TDA-3 mobile smoke generator,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
188,Engineering Vehicles And Equipment,APA-80 engine starting vehicle,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
189,Engineering Vehicles And Equipment,MZA-M.1 battery charge and repair workshop,the Soviet Union,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
190,Self-Propelled Anti-Tank Missile Systems,9P148 Konkurs,the Soviet Union,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,russia
191,Self-Propelled Anti-Tank Missile Systems,9P149 Shturm-S,the Soviet Union,36,4.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,russia
192,Self-Propelled Anti-Tank Missile Systems,9P163M-1 Kornet-T,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
193,Artillery Support Vehicles And Equipment,1V110 BM-21 Grad battery command vehicle,the Soviet Union,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
194,Artillery Support Vehicles And Equipment,1V13(M) battery fire control center,the Soviet Union,21,1.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,russia
195,Artillery Support Vehicles And Equipment,1V14 battery command and forward observer vehicle,the Soviet Union,19,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,russia
196,Artillery Support Vehicles And Equipment,1V15M fire control and observation vehicle,the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
197,Artillery Support Vehicles And Equipment,1V16 battalion fire direction vehicle,the Soviet Union,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
198,Artillery Support Vehicles And Equipment,1V18 'Klyon-1' artillery command and forward observer vehicle,the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
199,Artillery Support Vehicles And Equipment,1V119 artillery fire direction vehicle,the Soviet Union,10,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,russia
200,Artillery Support Vehicles And Equipment,1V1003 command and observation vehicle (for 1V198 artillery fire control system),Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
201,Artillery Support Vehicles And Equipment,9T452 transporter-loader (for BM-27 Uragan MRL),the Soviet Union,40,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,russia
202,Artillery Support Vehicles And Equipment,TZM 9T234-2 transporter-loader (for BM-30 Smerch),the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
203,Artillery Support Vehicles And Equipment,TZM-T reloader vehicle (for TOS-1A),Russia,7,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
204,Artillery Support Vehicles And Equipment,PRP-4(M) artillery reconnaissance vehicle,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
205,Artillery Support Vehicles And Equipment,PRP-4A Argus artillery reconnaissance vehicle,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
206,Towed Artillery,82mm 2B9 Vasilek automatic gun mortar,the Soviet Union,9,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
207,Towed Artillery,100mm MT-12 anti-tank gun,the Soviet Union,26,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,russia
208,Towed Artillery,120mm 2B16 Nona-K gun mortar,the Soviet Union,12,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,russia
209,Towed Artillery,122mm D-30 howitzer,the Soviet Union,79,2.0,0.0,31.0,0.0,7.0,0.0,1.0,0.0,38.0,0.0,russia
210,Towed Artillery,152mm D-20 gun-howitzer,the Soviet Union,19,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,russia
211,Towed Artillery,152mm 2A65 Msta-B howitzer,the Soviet Union,111,1.0,0.0,29.0,0.0,10.0,0.0,4.0,0.0,66.0,0.0,russia
212,Towed Artillery,152mm 2A36 Giatsint-B field-gun,the Soviet Union,41,0.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,28.0,0.0,russia
213,Towed Artillery,Unknown towed artillery,Russia,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,russia
214,Self-Propelled Artillery,120mm 2S9 Nona,the Soviet Union,38,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,russia
215,Self-Propelled Artillery,120mm 2S23 Nona-SVK,Russia,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
216,Self-Propelled Artillery,120mm 2S34 Khosta,Russia,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
217,Self-Propelled Artillery,122mm 2S1 Gvozdika,the Soviet Union,83,1.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,70.0,0.0,russia
218,Self-Propelled Artillery,152mm 2S3(M) Akatsiya,the Soviet Union,134,2.0,0.0,31.0,0.0,5.0,0.0,0.0,0.0,96.0,0.0,russia
219,Self-Propelled Artillery,152mm 2S5 Giatsint-S,the Soviet Union,45,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,34.0,0.0,russia
220,Self-Propelled Artillery,152mm 2S19 Msta-S,the Soviet Union,145,2.0,2.0,34.0,0.0,10.0,0.0,1.0,0.0,96.0,0.0,russia
221,Self-Propelled Artillery,152mm 2S33 Msta-SM2,Russia,34,0.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,16.0,0.0,russia
222,Self-Propelled Artillery,203mm 2S7(M) Pion/Malka,the Soviet Union,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,russia
223,Self-Propelled Artillery,240mm 2S4 Tyulpan,the Soviet Union,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,russia
224,Self-Propelled Artillery,Unknown SPG,Russia,13,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,russia
225,Multiple Rocket Launchers,122mm BM-21 Grad,the Soviet Union,167,2.0,1.0,30.0,0.0,11.0,0.0,4.0,0.0,119.0,0.0,russia
226,Multiple Rocket Launchers,122mm 9P138 Grad-1,the Soviet Union,8,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,russia
227,Multiple Rocket Launchers,122mm 2B26 Grad-K,Russia,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,russia
228,Multiple Rocket Launchers,122mm 2B17 Tornado-G,Russia,18,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,russia
229,Multiple Rocket Launchers,140mm Ogon-18,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
230,Multiple Rocket Launchers,220mm TOS-1A,Russia,8,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,russia
231,Multiple Rocket Launchers,220mm BM-27 Uragan,the Soviet Union,68,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,59.0,0.0,russia
232,Multiple Rocket Launchers,300mm BM-30 Smerch,the Soviet Union,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
233,Multiple Rocket Launchers,Unknown MRL,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
234,Anti-Aircraft Guns,23mm ZU-23-2,the Soviet Union,17,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,russia
235,Anti-Aircraft Guns,57mm AZP S-60,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
236,Self-Propelled Anti-Aircraft Guns,BTR-ZD Skrezhet,the Soviet Union,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
237,Self-Propelled Anti-Aircraft Guns,ZSU-23-4 Shilka,the Soviet Union,8,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,russia
238,Self-Propelled Anti-Aircraft Guns,2K22M1 Tunguska,Russia,14,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,russia
239,Surface-To-Air Missile Systems,9K33 Osa,the Soviet Union,15,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,russia
240,Surface-To-Air Missile Systems,9K35 Strela-10,the Soviet Union,32,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,russia
241,Surface-To-Air Missile Systems,9A310M1-2 TELAR (for Buk-M1-2),Russia,14,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,russia
242,Surface-To-Air Missile Systems,9A39M1-2 TEL (for Buk-M1-2),Russia,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
243,Surface-To-Air Missile Systems,9A317 TELAR (for Buk-M2),Russia,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,russia
244,Surface-To-Air Missile Systems,9A316 TEL (for Buk-M2),Russia,5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
245,Surface-To-Air Missile Systems,Unknown Buk M1-2/M2/M3 TEL(AR),Russia,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,russia
246,Surface-To-Air Missile Systems,9A317M TELAR (for Buk-M3),Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
247,Surface-To-Air Missile Systems,9A330 TLAR (for 9K330 Tor),the Soviet Union,10,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,russia
248,Surface-To-Air Missile Systems,9A331 TLAR (for 9K331 Tor-M1),Russia,8,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
249,Surface-To-Air Missile Systems,9A331M TLAR (for 9K332 Tor-M2),Russia,19,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,russia
250,Surface-To-Air Missile Systems,9K331MDT TLAR Tor-M2DT,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
251,Surface-To-Air Missile Systems,Unknown Tor TLAR,Russia,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
252,Surface-To-Air Missile Systems,Pantsir-S1,Russia,19,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,russia
253,Surface-To-Air Missile Systems,5P85SD/SM (launcher for S-300 PMU(-1)),the Soviet Union,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
254,Surface-To-Air Missile Systems,9A83M2 TELAR (for S-300V4),Russia,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
255,Surface-To-Air Missile Systems,9A84-2 TEL (for S-300V4),Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
256,Surface-To-Air Missile Systems,5P85T2 (launcher for S-400),Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
257,Surface-To-Air Missile Systems,5P85SM2-01 (launcher for S-400),Russia,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
258,Radars,9S36 (for Buk-M2),Russia,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
259,Radars,9S18 Kupol (for Buk-M1-2/M2),Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
260,Radars,9S18М1(-2) (for Buk-M2),Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
261,Radars,9S18М1(-3) (for Buk-M3),Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
262,Radars,9S36M (for Buk-M3),Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
263,Radars,9S32M1 (for S-300V),Russia,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
264,Radars,9S19M2 (for S-300V),Russia,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
265,Radars,92N6A (for S-400),Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
266,Radars,PPRU-1(M) '9S80(-1)' 'Sborka' (for 9K35 Strela-10),Russia,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
267,Radars,Repeynik portable counter-UAS radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
268,Radars,Fara ground surveillance radar,Russia,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
269,Radars,1L271 Aistyonok portable mortar locating reconnaissance radar,Russia,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
270,Radars,Sobolyatnik 1L277 portable ground reconnaissance radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
271,Radars,SNAR-10M1 battlefield surveillance radar,Russia,3,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,russia
272,Radars,1L219 (for Zoopark counter-battery radar complex),the Soviet Union,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,russia
273,Radars,1L259 (for Zoopark-1 counter-battery radar complex),Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
274,Radars,1L261 (for 1L260 Zoopark-1M counter-battery radar complex),Russia,9,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,russia
275,Radars,P-18T surveillance radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
276,Radars,P-18-2 2D VHF surveillance radar,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
277,Radars,48Ya6-K1 Podlet-K1 low-altitude S-band surveillance radar,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
278,Radars,1L119 Nebo-SVU VHF multi-functional radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
279,Radars,1RL239 Ark-1(M) counter-battery radar,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
280,Radars,Predel coastal defence radar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
281,Radars,Unknown radar,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
282,Jammers And Deception Systems,R-325BMV jamming station,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
283,Jammers And Deception Systems,R-330BMV and R-394BMV Borisoglebsk-2B,Russia,11,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,russia
284,Jammers And Deception Systems,R-330ZH Zhitel,Russia,13,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,russia
285,Jammers And Deception Systems,R-330M1P Diabazol,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
286,Jammers And Deception Systems,R-934UM,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
287,Jammers And Deception Systems,R-934B 'Sinitsa' automated jamming station,Russia,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,russia
288,Jammers And Deception Systems,1L262E Rtut-BM,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
289,Jammers And Deception Systems,Torn(-MDM),Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
290,Jammers And Deception Systems,Silok-01 counter-UAV system,Russia,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,russia
291,Jammers And Deception Systems,Strizh-3 counter-UAV system,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
292,Jammers And Deception Systems,1RL257 Krasukha-4 (command post),Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
293,Jammers And Deception Systems,Leer-2 electronic warfare system,Russia,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
294,Jammers And Deception Systems,Leer-3 electronic warfare system,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
295,Jammers And Deception Systems,RLK-MC-A (ROSC-1) counter-UAV system,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
296,Jammers And Deception Systems,RB-636AM2 Svet-KU EW system,Russia,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
297,Jammers And Deception Systems,Palantin EW system,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
298,Jammers And Deception Systems,RP-377LA Lorandit,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
299,Jammers And Deception Systems,Unknown EW system,Russia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
300,Aircraft,MiG-31BM fighter aircraft,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
301,Aircraft,Su-30SM multirole aircraft,Russia,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,russia
302,Aircraft,Su-35S multirole aircraft,Russia,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,russia
303,Aircraft,Su-25 close air support aircraft,the Soviet Union,30,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,24.0,0.0,russia
304,Aircraft,Su-24M strike aircraft,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
305,Aircraft,Su-24MR tactical reconnaissance aircraft,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
306,Aircraft,Su-24M/MR strike/tactical reconnaissance aircraft,the Soviet Union,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,russia
307,Aircraft,Su-34 strike aircraft,Russia,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,russia
308,Aircraft,Su-34M strike aircraft,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
309,Aircraft,Tu-22M3 strategic bomber,the Soviet Union,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,russia
310,Aircraft,Tu-95MS strategic bomber,the Soviet Union,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,russia
311,Aircraft,Il-22 airborne command post,the Soviet Union,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,russia
312,Aircraft,An-26 transport aircraft,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
313,Aircraft,Il-76 transport aircraft,the Soviet Union,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,russia
314,Helicopters,Mi-8 transport helicopter,Russia,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,russia
315,Helicopters,Mi-8MTPR-1 electronic warfare helicopter,Russia,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,russia
316,Helicopters,Mi-24P attack helicopter,the Soviet Union,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
317,Helicopters,Mi-24V/P/35M attack helicopter,Russia,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,russia
318,Helicopters,Mi-35M attack helicopter,Russia,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,russia
319,Helicopters,Mi-28 attack helicopter,Russia,12,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,russia
320,Helicopters,Ka-52 Alligator attack helicopter,Russia,44,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,36.0,0.0,russia
321,Helicopters,Unknown helicopter,Russia,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,russia
322,Unmanned Combat Aerial Vehicles,Orion,Russia,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,russia
323,Unmanned Combat Aerial Vehicles,Korsar,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
324,Unmanned Combat Aerial Vehicles,Forpost-RU,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
325,Unmanned Combat Aerial Vehicles,Mohajer-6,Iran,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
326,Unmanned Combat Aerial Vehicles,Orlan-10 UCAV,Russia,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
327,Unmanned Combat Aerial Vehicles,Eleron T-16,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
328,Reconnaissance Unmanned Aerial Vehicles,Forpost,Israel,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
329,Reconnaissance Unmanned Aerial Vehicles,Orlan-10,Russia,155,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,russia
330,Reconnaissance Unmanned Aerial Vehicles,Orlan-10 jamming UAV,Russia,5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,russia
331,Reconnaissance Unmanned Aerial Vehicles,'Orlan-20' ''Kartograf'',Russia,16,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,russia
332,Reconnaissance Unmanned Aerial Vehicles,Orlan-30,Russia,7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
333,Reconnaissance Unmanned Aerial Vehicles,Granat-3,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
334,Reconnaissance Unmanned Aerial Vehicles,Granat-4,Russia,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,russia
335,Reconnaissance Unmanned Aerial Vehicles,Eleron-3,Russia,32,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,russia
336,Reconnaissance Unmanned Aerial Vehicles,Eleron-10,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
337,Reconnaissance Unmanned Aerial Vehicles,Eleron T28ME,Russia,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,russia
338,Reconnaissance Unmanned Aerial Vehicles,Takhion,Russia,4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
339,Reconnaissance Unmanned Aerial Vehicles,ZALA 421-16Е,Russia,40,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,russia
340,Reconnaissance Unmanned Aerial Vehicles,ZALA 421-16ЕM,Russia,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
341,Reconnaissance Unmanned Aerial Vehicles,Merlin-VR,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
342,Reconnaissance Unmanned Aerial Vehicles,Lastochka-M,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
343,Reconnaissance Unmanned Aerial Vehicles,Supercam S150,Russia,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,russia
344,Reconnaissance Unmanned Aerial Vehicles,Supercam S350,Russia,11,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,russia
345,Reconnaissance Unmanned Aerial Vehicles,Grifon-12,Russia,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,russia
346,Naval Ships and Submarines,Project 1164 Slava-class guided missile cruiser,the Soviet Union,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,russia
347,Naval Ships and Submarines,Project 636.3 Improved Kilo-class submarine,Russia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,russia
348,Naval Ships and Submarines,Project 03160 Raptor-class patrol boat,Russia,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,russia
